year,program_group,university,avg_ege_paid,ege_change_prev_year,enrolled_paid,cost_of_education_rub,avg_ege_budget,enrolled_budget,ege_excludes_individual,gdp_per_capita_usd,gdp_usd_billion,gdp_rub_billion,inflation_rate_percent,mrot_rub,avg_salary_rub,real_salary_growth_percent,cpi_index,base_cpi,base_inflation_percent,gdp_deflator,population_million,unemployment_rate_percent
2024,Педагогическое образование,Филиал Кубанского государственного ун-т.а в г. Славянске-на-Кубани,58.7,1.5,14,135.6,64.2,100,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Транспортные средства,Филиал Кузбасского государственного технического ун-т.а им. Т.Ф. Горбачева в г. Прокопьевске,40.0,-0.1,5,135.0,57.1,50,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экономика,Филиал Майкопского государственного технологического ун-т.а в поселке Яблоновском,55.6,1.7,8,113.4,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Государственное и муниципальное управление,Филиал Майкопского государственного технологического ун-т.а в поселке Яблоновском,55.4,1.5,4,113.4,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Нефтегазовое дело,Филиал Майкопского государственного технологического ун-т.а в поселке Яблоновском,46.3,-12.6,7,158.3,44.1,6,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,Филиал Международного юридического ин-т.а в г. Тула,54.0,-9.8,52,98.0,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экология,"Филиал Национального исследовательского технологического ун-т.а ""МИСиС"" в г. Губкине",81.4,0.2,4,139.9,50.9,25,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экономика,Филиал Национального исследовательского ун-т.а «МЭИ» в г. Смоленске,50.6,-7.1,2,124.0,69.0,7,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,Филиал Национального исследовательского Южно-Уральского государственного ун-т.а в г. Миассе,61.2,2.6,5,135.0,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экономика,Филиал Национального исследовательского Южно-Уральского государственного ун-т.а в г. Миассе,63.6,1.6,8,135.0,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Автоматика и управление,Филиал РГУ нефти и газа (НИУ) им. И.М. Губкина в г. Оренбурге,48.2,-16.8,2,145.0,73.6,22,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Нефтегазовое дело,Филиал РГУ нефти и газа (НИУ) им. И.М. Губкина в г. Оренбурге,51.5,-3.6,6,175.0,74.0,25,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Менеджмент,Филиал Российского государственного гидрометеорологического ун-т.а в г. Туапсе,59.3,0.2,5,134.0,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экономика,Филиал Российского государственного гидрометеорологического ун-т.а в г. Туапсе,84.5,0.2,4,134.0,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Информатика и вычислительная техника,Филиал Российского государственного гидрометеорологического ун-т.а в г. Туапсе,58.3,0.2,9,154.8,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,Филиал Российского государственного гуманитарного ун-т.а в г. Домодедово Московской области,57.9,-1.1,13,180.0,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Менеджмент,Филиал Российского государственного гуманитарного ун-т.а в г. Домодедово Московской области,53.2,0.2,11,180.0,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,Филиал Российского государственного социального ун-т.а в г. Анапе Краснодарского края,70.1,7.5,15,129.6,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Психология,Филиал Российского государственного социального ун-т.а в г. Анапе Краснодарского края,60.2,0.2,4,134.0,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Дизайн,Филиал Российского государственного ун-т.а им. А. Н. Косыгина в г. Твери,59.1,-6.6,17,200.0,76.8,3,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Лингвистика и иностранные языки,Филиал Российского государственного ун-т.а им. А. Н. Косыгина в г. Твери,57.7,-9.7,6,126.9,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Информационная безопасность,Филиал Российского технологического ун-т.а - МИРЭА в г. Ставрополе,52.7,0.2,17,131.9,67.3,10,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Информатика и вычислительная техника,Филиал Российского технологического ун-т.а - МИРЭА в г. Ставрополе,52.7,-6.2,22,131.9,72.3,28,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Государственное и муниципальное управление,Филиал Российского технологического ун-т.а - МИРЭА в г. Ставрополе,66.3,9.5,70,113.9,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Дизайн,Филиал Российского технологического ун-т.а - МИРЭА в г. Ставрополе,53.2,-6.0,21,226.9,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,Филиал Российского технологического ун-т.а - МИРЭА в г. Ставрополе,59.4,-1.6,117,113.9,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Строительство,Филиал Российского технологического ун-т.а - МИРЭА в г. Ставрополе,57.5,3.0,89,131.9,53.7,15,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Информатика и вычислительная техника,Филиал Российского технологического ун-т.а - МИРЭА в г. Фрязино,57.6,0.4,4,210.0,68.4,13,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,"Электронная техника, радиотехника и связь",Филиал Российского технологического ун-т.а - МИРЭА в г. Фрязино,52.6,5.6,15,210.0,63.2,55,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,"Филиал Ростовского государственного экономического ун-т.а ""РИНХ"" в г. Ейске",66.2,1.7,5,135.0,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экономика,"Филиал Ростовского государственного экономического ун-т.а ""РИНХ"" в г. Ейске",59.7,-5.1,2,135.0,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,"Филиал Ростовского государственного экономического ун-т.а ""РИНХ"" в г. Миллерово Ростовской области",59.3,0.2,2,135.0,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Информатика и вычислительная техника,Филиал РЭУ им. Г.В. Плеханова в г. Пятигорске Ставропольского края,53.9,-7.3,14,135.0,65.7,17,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,Филиал РЭУ им. Г.В. Плеханова в г. Пятигорске Ставропольского края,56.1,-16.7,23,120.0,74.6,0,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экономика,Филиал РЭУ им. Г.В. Плеханова в г. Пятигорске Ставропольского края,67.5,-3.4,11,120.0,74.6,0,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экономика,Филиал Самарского государственного технического ун-т.а в г. Новокуйбышевске,68.6,-9.7,4,124.0,74.6,0,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Технологические машины и оборудование,Филиал Самарского государственного технического ун-т.а в г. Сызрань,60.4,0.4,17,143.6,60.2,20,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экономика,Филиал Самарского государственного технического ун-т.а в г. Сызрань,62.2,0.6,10,122.9,74.6,0,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Информатика и вычислительная техника,Филиал Самарского государственного технического ун-т.а в г. Сызрань,54.3,-5.4,8,143.6,66.7,18,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экология,Филиал Самарского государственного технического ун-т.а в г. Сызрань,45.0,0.2,2,143.6,62.2,8,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экономика,Филиал Самарского государственного ун-т.а путей сообщения в г. Нижний Новгород,50.6,0.2,7,138.3,74.6,0,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Сфера обслуживания,Филиал Сочинского государственного ун-т.а в г. Анапе,49.3,0.2,14,115.0,67.9,10,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Транспортные средства,Филиал Уральского государственного ун-т.а путей сообщения в г. Тюмени,42.8,-2.3,17,131.0,52.9,25,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Нефтегазовое дело,Филиал Уфимского государственного нефтяного технического ун-т.а в г. Октябрьском,50.7,-5.5,8,170.0,77.4,104,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Педагогическое образование,Филиал Южного федерального ун-т.а в г. Новошахтинске,54.0,0.2,2,126.5,59.0,10,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,Филиал Южно-Уральского государственного ун-т.а в г. Нижневартовске,56.7,-3.5,22,279.0,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экономика,Филиал Южно-Уральского государственного ун-т.а в г. Нижневартовске,53.2,-2.1,5,279.0,67.6,3,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Психология,"Финансовый ун-т. при Правительстве РФ, г. Москва",61.1,1.9,46,330.0,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экономика,"Финансовый ун-т. при Правительстве РФ, г. Москва",72.2,-0.1,1151,417.0,94.1,503,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,"Финансовый ун-т. при Правительстве РФ, г. Москва",68.2,-4.1,140,390.0,90.2,180,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Сфера обслуживания,"Финансовый ун-т. при Правительстве РФ, г. Москва",63.1,-9.7,73,330.0,85.6,50,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Информатика и вычислительная техника,"Финансовый ун-т. при Правительстве РФ, г. Москва",73.0,3.8,136,355.0,88.1,110,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Менеджмент,"Финансовый ун-т. при Правительстве РФ, г. Москва",71.5,3.7,500,403.3,91.9,126,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Социология,"Финансовый ун-т. при Правительстве РФ, г. Москва",70.5,2.2,48,380.0,87.3,95,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Политология,"Финансовый ун-т. при Правительстве РФ, г. Москва",65.7,-3.1,33,410.0,89.3,110,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Бизнес-информатика,"Финансовый ун-т. при Правительстве РФ, г. Москва",68.6,-1.1,171,360.0,92.4,30,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Лингвистика и иностранные языки,"Финансовый ун-т. при Правительстве РФ, г. Москва",76.6,-0.3,82,420.0,100.0,1,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Философия,"Финансовый ун-т. при Правительстве РФ, г. Москва",64.8,-5.7,16,295.0,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Реклама и связи с общественностью,"Финансовый ун-т. при Правительстве РФ, г. Москва",73.7,-2.2,157,475.0,95.9,32,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Государственное и муниципальное управление,"Финансовый ун-т. при Правительстве РФ, г. Москва",71.4,1.7,146,440.0,93.4,50,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Информационная безопасность,"Финансовый ун-т. при Правительстве РФ, г. Москва",66.2,5.9,99,350.0,85.2,65,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Математика,"Финансовый ун-т. при Правительстве РФ, г. Москва",72.2,3.9,38,350.0,88.1,105,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Менеджмент,"Хакасский гос. ун-т. им. Н.Ф. Катанова, г. Абакан",53.5,0.7,7,155.1,66.5,14,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Лингвистика и иностранные языки,"Хакасский гос. ун-т. им. Н.Ф. Катанова, г. Абакан",59.7,0.7,8,155.1,72.5,16,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Сельское и рыбное хозяйство,"Хакасский гос. ун-т. им. Н.Ф. Катанова, г. Абакан",49.0,0.2,2,175.1,60.3,39,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
